isin,symbol,class,name,shares,date reported,%,value
US8552441094,SBUX,Top mutual fund Holders,Select Sector SPDR Fund-Consumer Discretionary,5.76M,"Aug 31, 2024",0.51,550714991
US6974351057,PANW,Top Institutional Holders,Vanguard Group Inc,29.5M,"Jun 30, 2024",30.29,10045422913
US6974351057,PANW,Top Institutional Holders,Blackrock Inc.,25.01M,"Jun 30, 2024",25.68,8516155684
US6974351057,PANW,Top Institutional Holders,Morgan Stanley,14.02M,"Jun 30, 2024",14.39,4773772931
US6974351057,PANW,Top Institutional Holders,State Street Corporation,13.51M,"Jun 30, 2024",13.87,4601035948
US6974351057,PANW,Top Institutional Holders,Bank of America Corporation,8.31M,"Jun 30, 2024",8.53,2830761864
US6974351057,PANW,Top Institutional Holders,JP Morgan Chase & Company,7.8M,"Jun 30, 2024",8.01,2657253626
US6974351057,PANW,Top Institutional Holders,"Geode Capital Management, LLC",7.44M,"Jun 30, 2024",7.63,2532055587
US6974351057,PANW,Top Institutional Holders,Capital Research Global Investors,5.25M,"Jun 30, 2024",5.39,1787702408
US6974351057,PANW,Top Institutional Holders,"Ameriprise Financial, Inc.",3.6M,"Jun 30, 2024",3.7,1227014540
US6974351057,PANW,Top Institutional Holders,Northern Trust Corporation,3.43M,"Jun 30, 2024",3.53,1169472775
US6974351057,PANW,Top mutual fund Holders,Vanguard Total Stock Market Index Fund,10.23M,"Jun 30, 2024",10.5,3482760215
US6974351057,PANW,Top mutual fund Holders,Vanguard 500 Index Fund,8.29M,"Jun 30, 2024",8.51,2823808649
US6974351057,PANW,Top mutual fund Holders,"Invesco ETF Tr-Invesco QQQ Tr, Series 1 ETF",6.25M,"Aug 31, 2024",6.42,2128565186
US6974351057,PANW,Top mutual fund Holders,Fidelity 500 Index Fund,3.95M,"Jul 31, 2024",4.05,1344912726
US6974351057,PANW,Top mutual fund Holders,SPDR S&P 500 ETF Trust,3.83M,"Aug 31, 2024",3.93,1304417573
US6974351057,PANW,Top mutual fund Holders,iShares Core S&P 500 ETF,3.54M,"Aug 31, 2024",3.64,1206537289
US6974351057,PANW,Top mutual fund Holders,Vanguard Growth Index Fund,3.29M,"Jun 30, 2024",3.37,1118606027
US6974351057,PANW,Top mutual fund Holders,Amcap Fund,2.52M,"Jun 30, 2024",2.58,857050074
US6974351057,PANW,Top mutual fund Holders,Select Sector SPDR Fund-Technology,2.34M,"Aug 31, 2024",2.41,798323334
US6974351057,PANW,Top mutual fund Holders,Vanguard Institutional Index Fund-Institutional Index Fund,2.1M,"Jun 30, 2024",2.16,715058421
US03027X1000,AMT,Top Institutional Holders,Vanguard Group Inc,62.54M,"Jun 30, 2024",13.39,14736616013
US03027X1000,AMT,Top Institutional Holders,Blackrock Inc.,38.11M,"Jun 30, 2024",8.16,8981022320
US03027X1000,AMT,Top Institutional Holders,State Street Corporation,20.54M,"Jun 30, 2024",4.4,4839297644
US03027X1000,AMT,Top Institutional Holders,Cohen & Steers Inc.,17.74M,"Jun 30, 2024",3.8,4179520906
US03027X1000,AMT,Top Institutional Holders,"Wellington Management Group, LLP",11.83M,"Jun 30, 2024",2.53,2788554574
US03027X1000,AMT,Top Institutional Holders,"Geode Capital Management, LLC",11.01M,"Jun 30, 2024",2.36,2594094786
US03027X1000,AMT,Top Institutional Holders,Morgan Stanley,9.28M,"Jun 30, 2024",1.99,2185603782
US03027X1000,AMT,Top Institutional Holders,"Principal Financial Group, Inc.",8.78M,"Jun 30, 2024",1.88,2067797969
US03027X1000,AMT,Top Institutional Holders,"FMR, LLC",8.49M,"Jun 30, 2024",1.82,2000377863
US03027X1000,AMT,Top Institutional Holders,Deutsche Bank Aktiengesellschaft,7.68M,"Jun 30, 2024",1.64,1810133024
US03027X1000,AMT,Top mutual fund Holders,Vanguard Specialized-Real Estate Index Fund,19.04M,"Apr 30, 2024",4.08,4485645518
US03027X1000,AMT,Top mutual fund Holders,Vanguard Total Stock Market Index Fund,14.76M,"Jun 30, 2024",3.16,3477749482
US03027X1000,AMT,Top mutual fund Holders,Vanguard 500 Index Fund,11.99M,"Jun 30, 2024",2.57,2824108785
US03027X1000,AMT,Top mutual fund Holders,Fidelity 500 Index Fund,5.71M,"Jul 31, 2024",1.22,1345090112
US03027X1000,AMT,Top mutual fund Holders,SPDR S&P 500 ETF Trust,5.53M,"Aug 31, 2024",1.18,1302499282
US03027X1000,AMT,Top mutual fund Holders,Professionally Managed Portf-Akre Focus Fund,5.27M,"Apr 30, 2024",1.13,1242493038
US03027X1000,AMT,Top mutual fund Holders,iShares Core S&P 500 ETF,5.12M,"Aug 31, 2024",1.1,1206673743
US03027X1000,AMT,Top mutual fund Holders,Vanguard Growth Index Fund,4.75M,"Jun 30, 2024",1.02,1118823337
US03027X1000,AMT,Top mutual fund Holders,Vanguard Specialized-Dividend Growth Fund,4.5M,"Apr 30, 2024",0.96,1061373207
US03027X1000,AMT,Top mutual fund Holders,Cohen & Steers Real Estate Securities Fund,3.71M,"Jun 30, 2024",0.79,874807731
US3755581036,GILD,Top Institutional Holders,Blackrock Inc.,120.63M,"Jun 30, 2024",9.69,9917158500
US3755581036,GILD,Top Institutional Holders,Vanguard Group Inc,115.26M,"Jun 30, 2024",9.26,9475670335
US3755581036,GILD,Top Institutional Holders,Capital World Investors,76.25M,"Jun 30, 2024",6.12,6268497550
US3755581036,GILD,Top Institutional Holders,Capital Research Global Investors,60.43M,"Jun 30, 2024",4.85,4967762312
US3755581036,GILD,Top Institutional Holders,State Street Corporation,59.33M,"Jun 30, 2024",4.77,4877512257
US3755581036,GILD,Top Institutional Holders,Dodge & Cox Inc,33.12M,"Jun 30, 2024",2.66,2722987294
US3755581036,GILD,Top Institutional Holders,"Geode Capital Management, LLC",26.97M,"Jun 30, 2024",2.17,2216911747
US3755581036,GILD,Top Institutional Holders,"Wellington Management Group, LLP",22.94M,"Jun 30, 2024",1.84,1885493152
US3755581036,GILD,Top Institutional Holders,Morgan Stanley,19.34M,"Jun 30, 2024",1.55,1589719744
US3755581036,GILD,Top Institutional Holders,"FMR, LLC",18.48M,"Jun 30, 2024",1.48,1519418192
US3755581036,GILD,Top mutual fund Holders,Vanguard Total Stock Market Index Fund,39.37M,"Jun 30, 2024",3.16,3236438064
US3755581036,GILD,Top mutual fund Holders,Vanguard 500 Index Fund,31.98M,"Jun 30, 2024",2.57,2628711744
US3755581036,GILD,Top mutual fund Holders,Income Fund of America Inc,31.5M,"Jun 30, 2024",2.53,2589550189
US3755581036,GILD,Top mutual fund Holders,Dodge & Cox Stock Fund,24.37M,"Jun 30, 2024",1.96,2003549095
US3755581036,GILD,Top mutual fund Holders,"Invesco ETF Tr-Invesco QQQ Tr, Series 1 ETF",24.05M,"Aug 31, 2024",1.93,1977307416
US3755581036,GILD,Top mutual fund Holders,Washington Mutual Investors Fund,21.02M,"Jun 30, 2024",1.69,1728315526
US3755581036,GILD,Top mutual fund Holders,"Capital Income Builder, Inc.",15.72M,"Jun 30, 2024",1.26,1292045805
US3755581036,GILD,Top mutual fund Holders,American Mutual Fund Inc,15.3M,"Jun 30, 2024",1.23,1257937123
US3755581036,GILD,Top mutual fund Holders,Fidelity 500 Index Fund,15.23M,"Jul 31, 2024",1.22,1252041350
US3755581036,GILD,Top mutual fund Holders,SPDR S&P 500 ETF Trust,14.77M,"Aug 31, 2024",1.19,1214600944
US4824801009,KLAC,Top Institutional Holders,Vanguard Group Inc,13.3M,"Jun 30, 2024",9.88,10266013846
US4824801009,KLAC,Top Institutional Holders,Blackrock Inc.,11.59M,"Jun 30, 2024",8.61,8947048164
US4824801009,KLAC,Top Institutional Holders,State Street Corporation,5.83M,"Jun 30, 2024",4.33,4504179496
US4824801009,KLAC,Top Institutional Holders,Primecap Management Company,5.52M,"Jun 30, 2024",4.1,4258442835
US4824801009,KLAC,Top Institutional Holders,Capital International Investors,4.09M,"Jun 30, 2024",3.04,3159898738
US4824801009,KLAC,Top Institutional Holders,"Geode Capital Management, LLC",3.13M,"Jun 30, 2024",2.32,2414965841
US4824801009,KLAC,Top Institutional Holders,Massachusetts Financial Services Co.,2.81M,"Jun 30, 2024",2.09,2170852051
US4824801009,KLAC,Top Institutional Holders,Price (T.Rowe) Associates Inc,2.77M,"Jun 30, 2024",2.05,2134833908
US4824801009,KLAC,Top Institutional Holders,"FMR, LLC",2.73M,"Jun 30, 2024",2.03,2111052143
US4824801009,KLAC,Top Institutional Holders,"Wellington Management Group, LLP",2.72M,"Jun 30, 2024",2.02,2101649225
US4824801009,KLAC,Top mutual fund Holders,Vanguard Total Stock Market Index Fund,4.25M,"Jun 30, 2024",3.16,3283252308
US4824801009,KLAC,Top mutual fund Holders,Vanguard 500 Index Fund,3.46M,"Jun 30, 2024",2.57,2667874167
US4824801009,KLAC,Top mutual fund Holders,Vanguard/Primecap Fund,3.36M,"Jun 30, 2024",2.5,2595955234
US4824801009,KLAC,Top mutual fund Holders,"Invesco ETF Tr-Invesco QQQ Tr, Series 1 ETF",2.6M,"Aug 31, 2024",1.93,2006836397
US4824801009,KLAC,Top mutual fund Holders,Fidelity 500 Index Fund,1.65M,"Jul 31, 2024",1.22,1270727373
US4824801009,KLAC,Top mutual fund Holders,SPDR S&P 500 ETF Trust,1.6M,"Aug 31, 2024",1.19,1232433197
US4824801009,KLAC,Top mutual fund Holders,iShares Core S&P 500 ETF,1.48M,"Aug 31, 2024",1.1,1139949674
US4824801009,KLAC,Top mutual fund Holders,Vanguard Growth Index Fund,1.36M,"Jun 30, 2024",1.01,1052979432
US4824801009,KLAC,Top mutual fund Holders,Vanguard/Wellington Fund Inc.,1.34M,"May 31, 2024",1,1036412568
US4824801009,KLAC,Top mutual fund Holders,MFS Series Trust I-MFS Value Fund,1.28M,"May 31, 2024",0.95,987121170
US5128071082,LRCX,Top Institutional Holders,Blackrock Inc.,12.93M,"Jun 30, 2024",9.96,10392294600
US5128071082,LRCX,Top Institutional Holders,Vanguard Group Inc,12.05M,"Jun 30, 2024",9.28,9685580533
US5128071082,LRCX,Top Institutional Holders,State Street Corporation,5.79M,"Jun 30, 2024",4.46,4655794212
US5128071082,LRCX,Top Institutional Holders,JP Morgan Chase & Company,4.37M,"Jun 30, 2024",3.36,3509694937
US5128071082,LRCX,Top Institutional Holders,"FMR, LLC",4.11M,"Jun 30, 2024",3.16,3301559856
US5128071082,LRCX,Top Institutional Holders,"Ameriprise Financial, Inc.",3.1M,"Jun 30, 2024",2.38,2488895465
US5128071082,LRCX,Top Institutional Holders,"Geode Capital Management, LLC",3.06M,"Jun 30, 2024",2.35,2456628117
US5128071082,LRCX,Top Institutional Holders,Price (T.Rowe) Associates Inc,2.48M,"Jun 30, 2024",1.91,1995879233
US5128071082,LRCX,Top Institutional Holders,Morgan Stanley,2.06M,"Jun 30, 2024",1.58,1652156350
US5128071082,LRCX,Top Institutional Holders,Invesco Ltd.,1.87M,"Jun 30, 2024",1.44,1501246661
US5128071082,LRCX,Top mutual fund Holders,Vanguard Total Stock Market Index Fund,4.13M,"Jun 30, 2024",3.18,3319223870
US5128071082,LRCX,Top mutual fund Holders,Vanguard 500 Index Fund,3.36M,"Jun 30, 2024",2.58,2696908376
US5128071082,LRCX,Top mutual fund Holders,"Invesco ETF Tr-Invesco QQQ Tr, Series 1 ETF",2.52M,"Aug 31, 2024",1.94,2028671430
US5128071082,LRCX,Top mutual fund Holders,Fidelity 500 Index Fund,1.6M,"Jul 31, 2024",1.23,1284576558
US5128071082,LRCX,Top mutual fund Holders,SPDR S&P 500 ETF Trust,1.54M,"Aug 31, 2024",1.19,1239570577
US5128071082,LRCX,Top mutual fund Holders,iShares Core S&P 500 ETF,1.43M,"Aug 31, 2024",1.1,1152402282
US5128071082,LRCX,Top mutual fund Holders,Vanguard Growth Index Fund,1.32M,"Jun 30, 2024",1.01,1059340088
US5128071082,LRCX,Top mutual fund Holders,JP Morgan Large Cap Growth Fund,1.13M,"Jun 30, 2024",0.87,905596377
US5128071082,LRCX,Top mutual fund Holders,Fidelity Select Portfolios - Semiconductors Portfolio,1.03M,"Jul 31, 2024",0.79,826434236
US5128071082,LRCX,Top mutual fund Holders,VanEck ETF Trust-VanEck Semiconductor ETF,1M,"Jul 31, 2024",0.77,806175717
US5951121038,MU,Top Institutional Holders,Vanguard Group Inc,97.69M,"Jun 30, 2024",8.81,9355594659
US5951121038,MU,Top Institutional Holders,Blackrock Inc.,91.82M,"Jun 30, 2024",8.28,8793373638
US5951121038,MU,Top Institutional Holders,"FMR, LLC",47.1M,"Jun 30, 2024",4.25,4510559691
US5951121038,MU,Top Institutional Holders,State Street Corporation,46.79M,"Jun 30, 2024",4.22,4481283282
US5951121038,MU,Top Institutional Holders,Primecap Management Company,37.43M,"Jun 30, 2024",3.38,3584226697
US5951121038,MU,Top Institutional Holders,Capital World Investors,27.39M,"Jun 30, 2024",2.47,2622932099
US5951121038,MU,Top Institutional Holders,JP Morgan Chase & Company,23.46M,"Jun 30, 2024",2.12,2246741327
US5951121038,MU,Top Institutional Holders,"Geode Capital Management, LLC",22.83M,"Jun 30, 2024",2.06,2186518855
US5951121038,MU,Top Institutional Holders,Morgan Stanley,18.08M,"Jun 30, 2024",1.63,1731863055
US5951121038,MU,Top Institutional Holders,Capital International Investors,16.55M,"Jun 30, 2024",1.49,1584953316
US5951121038,MU,Top mutual fund Holders,Vanguard Total Stock Market Index Fund,34.98M,"Jun 30, 2024",3.16,3350443612
US5951121038,MU,Top mutual fund Holders,Vanguard 500 Index Fund,28.42M,"Jun 30, 2024",2.56,2721922841
US5951121038,MU,Top mutual fund Holders,Vanguard/Primecap Fund,23.7M,"Jun 30, 2024",2.14,2269344196
US5951121038,MU,Top mutual fund Holders,"Invesco ETF Tr-Invesco QQQ Tr, Series 1 ETF",21.38M,"Aug 31, 2024",1.93,2047407476
US5951121038,MU,Top mutual fund Holders,Fundamental Investors Inc,14.5M,"Jun 30, 2024",1.31,1388852947
US5951121038,MU,Top mutual fund Holders,Fidelity 500 Index Fund,13.54M,"Jul 31, 2024",1.22,1296428867
US5951121038,MU,Top mutual fund Holders,SPDR S&P 500 ETF Trust,13.1M,"Aug 31, 2024",1.18,1254469158
US5951121038,MU,Top mutual fund Holders,iShares Core S&P 500 ETF,12.14M,"Aug 31, 2024",1.1,1163027391
US5951121038,MU,Top mutual fund Holders,Growth Fund Of America Inc,12.12M,"Jun 30, 2024",1.09,1160282910
US5951121038,MU,Top mutual fund Holders,Fidelity Select Portfolios - Semiconductors Portfolio,11.46M,"Jul 31, 2024",1.03,1097838574
US6092071058,MDLZ,Top Institutional Holders,Vanguard Group Inc,130.77M,"Jun 30, 2024",9.79,9685007475
US6092071058,MDLZ,Top Institutional Holders,Blackrock Inc.,96.77M,"Jun 30, 2024",7.24,7166929936
US6092071058,MDLZ,Top Institutional Holders,JP Morgan Chase & Company,59.84M,"Jun 30, 2024",4.48,4431904817
US6092071058,MDLZ,Top Institutional Holders,State Street Corporation,58.3M,"Jun 30, 2024",4.36,4317752662
US6092071058,MDLZ,Top Institutional Holders,Capital Research Global Investors,34.62M,"Jun 30, 2024",2.59,2564039766
US6092071058,MDLZ,Top Institutional Holders,"Geode Capital Management, LLC",27.86M,"Jun 30, 2024",2.09,2063589405
US6092071058,MDLZ,Top Institutional Holders,Bank of America Corporation,23.99M,"Jun 30, 2024",1.8,1776523967
US6092071058,MDLZ,Top Institutional Holders,Morgan Stanley,21.14M,"Jun 30, 2024",1.58,1565515332
US6092071058,MDLZ,Top Institutional Holders,Capital World Investors,17.63M,"Jun 30, 2024",1.32,1305716860
US6092071058,MDLZ,Top Institutional Holders,Norges Bank Investment Management,17.43M,"Jun 30, 2024",1.3,1290928041
US6092071058,MDLZ,Top mutual fund Holders,Vanguard Total Stock Market Index Fund,42.38M,"Jun 30, 2024",3.17,3138559012
US6092071058,MDLZ,Top mutual fund Holders,Vanguard 500 Index Fund,34.43M,"Jun 30, 2024",2.58,2549670201
US6092071058,MDLZ,Top mutual fund Holders,"Invesco ETF Tr-Invesco QQQ Tr, Series 1 ETF",25.9M,"Aug 31, 2024",1.94,1917831257
US6092071058,MDLZ,Top mutual fund Holders,American Mutual Fund Inc,18.29M,"Jun 30, 2024",1.37,1354231046
US6092071058,MDLZ,Top mutual fund Holders,Fidelity 500 Index Fund,16.4M,"Jul 31, 2024",1.23,1214383627
US6092071058,MDLZ,Top mutual fund Holders,SPDR S&P 500 ETF Trust,15.97M,"Aug 31, 2024",1.2,1182992186
US6092071058,MDLZ,Top mutual fund Holders,iShares Core S&P 500 ETF,14.71M,"Aug 31, 2024",1.1,1089421008
US6092071058,MDLZ,Top mutual fund Holders,Washington Mutual Investors Fund,11.66M,"Jun 30, 2024",0.87,863525944
US6092071058,MDLZ,Top mutual fund Holders,Vanguard Index-Value Index Fund,10.99M,"Jun 30, 2024",0.82,814023353
US6092071058,MDLZ,Top mutual fund Holders,"Capital Income Builder, Inc.",10.8M,"Jun 30, 2024",0.81,799988687
US1101221083,BMY,Top Institutional Holders,Vanguard Group Inc,186.57M,"Jun 30, 2024",9.2,9319229434
US1101221083,BMY,Top Institutional Holders,Blackrock Inc.,158.66M,"Jun 30, 2024",7.83,7925009828
US1101221083,BMY,Top Institutional Holders,State Street Corporation,91.45M,"Jun 30, 2024",4.51,4567696101
US1101221083,BMY,Top Institutional Holders,JP Morgan Chase & Company,74.63M,"Jun 30, 2024",3.68,3727764860
US1101221083,BMY,Top Institutional Holders,"Charles Schwab Investment Management, Inc.",59.06M,"Jun 30, 2024",2.91,2950130661
US1101221083,BMY,Top Institutional Holders,Capital International Investors,55.41M,"Jun 30, 2024",2.73,2767559312
US1101221083,BMY,Top Institutional Holders,"Geode Capital Management, LLC",42.17M,"Jun 30, 2024",2.08,2106267706
US1101221083,BMY,Top Institutional Holders,"FMR, LLC",40.66M,"Jun 30, 2024",2.01,2031207889
US1101221083,BMY,Top Institutional Holders,Norges Bank Investment Management,32.59M,"Jun 30, 2024",1.61,1628091104
US1101221083,BMY,Top Institutional Holders,Morgan Stanley,26.16M,"Jun 30, 2024",1.29,1306447514
US1101221083,BMY,Top mutual fund Holders,Vanguard Total Stock Market Index Fund,64.14M,"Jun 30, 2024",3.16,3203865376
US1101221083,BMY,Top mutual fund Holders,Vanguard 500 Index Fund,52.03M,"Jun 30, 2024",2.57,2598737201
US1101221083,BMY,Top mutual fund Holders,Schwab Strategic Tr-Schwab U.S. Dividend Equity ETF,42.52M,"May 31, 2024",2.1,2123909347
US1101221083,BMY,Top mutual fund Holders,Fidelity 500 Index Fund,24.78M,"Jul 31, 2024",1.22,1237764065
US1101221083,BMY,Top mutual fund Holders,SPDR S&P 500 ETF Trust,24.12M,"Aug 31, 2024",1.19,1204936775
US1101221083,BMY,Top mutual fund Holders,iShares Core S&P 500 ETF,22.23M,"Aug 31, 2024",1.1,1110398307
US1101221083,BMY,Top mutual fund Holders,Vanguard Index-Value Index Fund,16.61M,"Jun 30, 2024",0.82,829565766
US1101221083,BMY,Top mutual fund Holders,Select Sector SPDR Fund-Health Care,14.74M,"Aug 31, 2024",0.73,736049325
US1101221083,BMY,Top mutual fund Holders,JP Morgan Equity Income Fund,14.58M,"Jun 30, 2024",0.72,728393688
US1101221083,BMY,Top mutual fund Holders,Vanguard Institutional Index Fund-Institutional Index Fund,13.18M,"Jun 30, 2024",0.65,658113138
US1255231003,CI,Top Institutional Holders,Vanguard Group Inc,26.19M,"Jun 30, 2024",9.37,9135607251
US1255231003,CI,Top Institutional Holders,Blackrock Inc.,23.83M,"Jun 30, 2024",8.52,8313492182
US1255231003,CI,Top Institutional Holders,"FMR, LLC",13.95M,"Jun 30, 2024",4.99,4866777156
US1255231003,CI,Top Institutional Holders,State Street Corporation,12.95M,"Jun 30, 2024",4.63,4516305088
US1255231003,CI,Top Institutional Holders,Price (T.Rowe) Associates Inc,12.4M,"Jun 30, 2024",4.43,4324767700
US1255231003,CI,Top Institutional Holders,Massachusetts Financial Services Co.,10.92M,"Jun 30, 2024",3.91,3811263942
US1255231003,CI,Top Institutional Holders,Dodge & Cox Inc,8.85M,"Jun 30, 2024",3.17,3088390818
US1255231003,CI,Top Institutional Holders,"Sanders Capital, LLC",7.89M,"Jun 30, 2024",2.82,2752951476
US1255231003,CI,Top Institutional Holders,Morgan Stanley,6.14M,"Jun 30, 2024",2.2,2141766922
US1255231003,CI,Top Institutional Holders,"Geode Capital Management, LLC",5.83M,"Jun 30, 2024",2.09,2034912504
US1255231003,CI,Top mutual fund Holders,Vanguard Total Stock Market Index Fund,8.97M,"Jun 30, 2024",3.21,3130165754
US1255231003,CI,Top mutual fund Holders,Vanguard 500 Index Fund,7.29M,"Jun 30, 2024",2.61,2543461752
US1255231003,CI,Top mutual fund Holders,Dodge & Cox Stock Fund,5.96M,"Jun 30, 2024",2.13,2080660956
US1255231003,CI,Top mutual fund Holders,MFS Series Trust I-MFS Value Fund,5.24M,"May 31, 2024",1.88,1828650782
US1255231003,CI,Top mutual fund Holders,Fidelity 500 Index Fund,3.47M,"Jul 31, 2024",1.24,1211461999
US1255231003,CI,Top mutual fund Holders,SPDR S&P 500 ETF Trust,3.37M,"Aug 31, 2024",1.2,1174833445
US1255231003,CI,Top mutual fund Holders,iShares Core S&P 500 ETF,3.12M,"Aug 31, 2024",1.11,1086792348
US1255231003,CI,Top mutual fund Holders,Vanguard Index-Value Index Fund,2.33M,"Jun 30, 2024",0.83,812104182
US1255231003,CI,Top mutual fund Holders,Select Sector SPDR Fund-Health Care,2.07M,"Aug 31, 2024",0.74,720420289
US1255231003,CI,Top mutual fund Holders,Parnassus Core Equity Fund,2.02M,"Jun 30, 2024",0.72,703911537
US8425871071,SO,Top Institutional Holders,Vanguard Group Inc,100.76M,"Jun 30, 2024",9.22,9003257617
US8425871071,SO,Top Institutional Holders,Blackrock Inc.,77.69M,"Jun 30, 2024",7.11,6941632028
US8425871071,SO,Top Institutional Holders,State Street Corporation,57.38M,"Jun 30, 2024",5.25,5127158453
US8425871071,SO,Top Institutional Holders,JP Morgan Chase & Company,39.92M,"Jun 30, 2024",3.65,3566791627
US8425871071,SO,Top Institutional Holders,"FMR, LLC",30.39M,"Jun 30, 2024",2.78,2715721634
US8425871071,SO,Top Institutional Holders,Capital International Investors,28.82M,"Jun 30, 2024",2.64,2575333665
